,R-squared,Adjusted R-squared,Number of Variables,Predictor_1,Predictor_2,Predictor_3
844,0.18251846850575115,0.007343854614126455,3,SWDI colorado,gw elevation indicator,exp_SWDI colorado
845,0.1907765878061667,0.0173715709074882,3,SWDI colorado,gw elevation indicator,exp_SWDI MEA
846,0.21892739609526957,0.05155469525854173,3,SWDI colorado,gw elevation indicator,exp_SWDI PWL
847,0.339737196499427,0.19825231003501853,3,SWDI colorado,gw elevation indicator,exp_SWDI SL
848,0.2562001934748085,0.0968145206479818,3,SWDI colorado,gw elevation indicator,exp_gw elevation indicator
849,0.5266724212608711,0.42524508295962926,3,SWDI colorado,gw elevation indicator,exp_gw pumping intensity
850,0.19835010913986106,0.026567989669831316,3,SWDI colorado,gw elevation indicator,log_SWDI SC
851,0.3043226809045889,0.15524896966985802,3,SWDI colorado,gw elevation indicator,log_SWDI delta imports
852,0.18404326312701536,0.009195390939947257,3,SWDI colorado,gw elevation indicator,log_SWDI colorado
853,0.32603564675188945,0.18161471391300865,3,SWDI colorado,gw elevation indicator,log_SWDI MEA
854,0.1897755579821616,0.016156034692624943,3,SWDI colorado,gw elevation indicator,log_SWDI PWL
855,0.3400794791660642,0.19866793898736368,3,SWDI colorado,gw elevation indicator,log_SWDI SL
856,0.29864969044568535,0.1483603383983323,3,SWDI colorado,gw elevation indicator,log_gw elevation indicator
857,0.6587776939907742,0.5856586284173688,3,SWDI colorado,gw elevation indicator,log_gw pumping intensity
858,0.5937724986928443,0.5067237484127396,3,SWDI colorado,gw pumping intensity,exp_SWDI SC
859,0.5882442580011717,0.5000108847157085,3,SWDI colorado,gw pumping intensity,exp_SWDI delta imports
860,0.5631320504548045,0.4695174898379769,3,SWDI colorado,gw pumping intensity,exp_SWDI colorado
861,0.5668628322773854,0.47404772490825375,3,SWDI colorado,gw pumping intensity,exp_SWDI MEA
862,0.5728440361882596,0.48131061537145814,3,SWDI colorado,gw pumping intensity,exp_SWDI PWL
863,0.6239006526361137,0.5433079353438524,3,SWDI colorado,gw pumping intensity,exp_SWDI SL
864,0.5780664991559649,0.4876521775465288,3,SWDI colorado,gw pumping intensity,exp_gw elevation indicator
865,0.5850603056485784,0.496144656858988,3,SWDI colorado,gw pumping intensity,exp_gw pumping intensity
866,0.6463947746323031,0.5706222263392252,3,SWDI colorado,gw pumping intensity,log_SWDI SC
867,0.5632522789129445,0.4696634815371469,3,SWDI colorado,gw pumping intensity,log_SWDI delta imports
868,0.5646182565542093,0.4713221686729685,3,SWDI colorado,gw pumping intensity,log_SWDI colorado
869,0.6419619357221914,0.5652394933769467,3,SWDI colorado,gw pumping intensity,log_SWDI MEA
870,0.5706650712649226,0.4786647293931203,3,SWDI colorado,gw pumping intensity,log_SWDI PWL
871,0.5712026116804396,0.47931745704053386,3,SWDI colorado,gw pumping intensity,log_SWDI SL
872,0.6145025217908816,0.5318959193174991,3,SWDI colorado,gw pumping intensity,log_gw elevation indicator
873,0.661106307745891,0.5884862308342962,3,SWDI colorado,gw pumping intensity,log_gw pumping intensity
874,0.24394582736737036,0.08193421894609265,3,SWDI colorado,exp_SWDI SC,exp_SWDI delta imports
875,0.16107138242494767,-0.01869903562684927,3,SWDI colorado,exp_SWDI SC,exp_SWDI colorado
876,0.170178527781493,-0.00764035912247274,3,SWDI colorado,exp_SWDI SC,exp_SWDI MEA
877,0.19907098269503776,0.027443336129688745,3,SWDI colorado,exp_SWDI SC,exp_SWDI PWL
878,0.3435677346158025,0.2029036777477602,3,SWDI colorado,exp_SWDI SC,exp_SWDI SL
879,0.21156823400690183,0.0426185698655237,3,SWDI colorado,exp_SWDI SC,exp_gw elevation indicator
880,0.5141174325367606,0.40999973950892354,3,SWDI colorado,exp_SWDI SC,exp_gw pumping intensity
881,0.20853322241209715,0.03893319864326095,3,SWDI colorado,exp_SWDI SC,log_SWDI SC
882,0.31946050248061886,0.17363061015503722,3,SWDI colorado,exp_SWDI SC,log_SWDI delta imports
883,0.15216358192020052,-0.029515650525470782,3,SWDI colorado,exp_SWDI SC,log_SWDI colorado
884,0.26597468799716373,0.10868354971084171,3,SWDI colorado,exp_SWDI SC,log_SWDI MEA
885,0.15848122901571216,-0.021844221909492312,3,SWDI colorado,exp_SWDI SC,log_SWDI PWL
886,0.3308865012733688,0.18750503726051937,3,SWDI colorado,exp_SWDI SC,log_SWDI SL
887,0.15696611907822522,-0.02368399826215506,3,SWDI colorado,exp_SWDI SC,log_gw elevation indicator
888,0.6676885688320146,0.5964789764388748,3,SWDI colorado,exp_SWDI SC,log_gw pumping intensity
889,0.24214449540837313,0.07974688728159607,3,SWDI colorado,exp_SWDI delta imports,exp_SWDI colorado
890,0.2496418328883856,0.08885079707875398,3,SWDI colorado,exp_SWDI delta imports,exp_SWDI MEA
891,0.2831220399250207,0.12950533419466803,3,SWDI colorado,exp_SWDI delta imports,exp_SWDI PWL
892,0.3493370700317381,0.2099092993242534,3,SWDI colorado,exp_SWDI delta imports,exp_SWDI SL
893,0.24429308196389732,0.08235588524187543,3,SWDI colorado,exp_SWDI delta imports,exp_gw elevation indicator
894,0.5084388931476906,0.4031043702507673,3,SWDI colorado,exp_SWDI delta imports,exp_gw pumping intensity
895,0.27598977219316967,0.12084472337742036,3,SWDI colorado,exp_SWDI delta imports,log_SWDI SC
896,0.3005412497729829,0.1506572318671936,3,SWDI colorado,exp_SWDI delta imports,log_SWDI delta imports
897,0.2385716524232918,0.07540843508542583,3,SWDI colorado,exp_SWDI delta imports,log_SWDI colorado
898,0.31032191729157854,0.16253375671120263,3,SWDI colorado,exp_SWDI delta imports,log_SWDI MEA
899,0.2510917449776884,0.09061140461576456,3,SWDI colorado,exp_SWDI delta imports,log_SWDI PWL
900,0.3334650789158037,0.1906361672549045,3,SWDI colorado,exp_SWDI delta imports,log_SWDI SL
901,0.23864552173003784,0.07549813352933177,3,SWDI colorado,exp_SWDI delta imports,log_gw elevation indicator
902,0.6640215294688538,0.5920261429264655,3,SWDI colorado,exp_SWDI delta imports,log_gw pumping intensity
903,0.10904983930393397,-0.08186805227379446,3,SWDI colorado,exp_SWDI colorado,exp_SWDI MEA
904,0.1425551329106487,-0.04118305289421231,3,SWDI colorado,exp_SWDI colorado,exp_SWDI PWL
905,0.33940190717962426,0.19784517300382953,3,SWDI colorado,exp_SWDI colorado,exp_SWDI SL
906,0.2106759384821527,0.04153506815689978,3,SWDI colorado,exp_SWDI colorado,exp_gw elevation indicator
907,0.49183449370683563,0.38294188521544337,3,SWDI colorado,exp_SWDI colorado,exp_gw pumping intensity
908,0.10407897369892294,-0.0879041033655934,3,SWDI colorado,exp_SWDI colorado,log_SWDI SC
909,0.2998823234482536,0.149857107044308,3,SWDI colorado,exp_SWDI colorado,log_SWDI delta imports
910,0.15305553103592906,-0.028432569456371848,3,SWDI colorado,exp_SWDI colorado,log_SWDI colorado
911,0.20654574198988362,0.03651982955914446,3,SWDI colorado,exp_SWDI colorado,log_SWDI MEA
912,0.10443524241857272,-0.08747149134887588,3,SWDI colorado,exp_SWDI colorado,log_SWDI PWL
913,0.32904918395299787,0.18527400908578318,3,SWDI colorado,exp_SWDI colorado,log_SWDI SL
914,0.1491253311914903,-0.03320495498176168,3,SWDI colorado,exp_SWDI colorado,log_gw elevation indicator
915,0.6576876444498057,0.5843349968319069,3,SWDI colorado,exp_SWDI colorado,log_gw pumping intensity
916,0.10109057452932546,-0.09153287378581898,3,SWDI colorado,exp_SWDI MEA,exp_SWDI PWL
917,0.3618249380165929,0.22507313902014858,3,SWDI colorado,exp_SWDI MEA,exp_SWDI SL
918,0.21790367431595825,0.05031160452652084,3,SWDI colorado,exp_SWDI MEA,exp_gw elevation indicator
919,0.5039692164392835,0.3976769056762729,3,SWDI colorado,exp_SWDI MEA,exp_gw pumping intensity
920,0.10016833358333133,-0.09265273779166905,3,SWDI colorado,exp_SWDI MEA,log_SWDI SC
921,0.31080129354743913,0.1631158564504619,3,SWDI colorado,exp_SWDI MEA,log_SWDI delta imports
922,0.09461313156423345,-0.09939834024343064,3,SWDI colorado,exp_SWDI MEA,log_SWDI colorado
923,0.14546146356969925,-0.03765393709393661,3,SWDI colorado,exp_SWDI MEA,log_SWDI MEA
924,0.11914681752226597,-0.06960743586581986,3,SWDI colorado,exp_SWDI MEA,log_SWDI PWL
925,0.3346542292565856,0.192080135525854,3,SWDI colorado,exp_SWDI MEA,log_SWDI SL
926,0.15715876242839932,-0.0234500741940864,3,SWDI colorado,exp_SWDI MEA,log_gw elevation indicator
927,0.6571262989505586,0.5836533630113927,3,SWDI colorado,exp_SWDI MEA,log_gw pumping intensity
928,0.38293613450212116,0.25070816332400436,3,SWDI colorado,exp_SWDI PWL,exp_SWDI SL
929,0.2472840687680502,0.08598779778977528,3,SWDI colorado,exp_SWDI PWL,exp_gw elevation indicator
930,0.5061831524282032,0.40036525651996113,3,SWDI colorado,exp_SWDI PWL,exp_gw pumping intensity
931,0.11172035471249253,-0.07862528356340182,3,SWDI colorado,exp_SWDI PWL,log_SWDI SC
932,0.3411325315049538,0.19994664539887252,3,SWDI colorado,exp_SWDI PWL,log_SWDI delta imports
933,0.10644812750130128,-0.0850272737484199,3,SWDI colorado,exp_SWDI PWL,log_SWDI colorado
934,0.14570718180295883,-0.03735556495354997,3,SWDI colorado,exp_SWDI PWL,log_SWDI MEA
935,0.14640100258794675,-0.0365130682860646,3,SWDI colorado,exp_SWDI PWL,log_SWDI PWL
936,0.35207959070064243,0.21323950299363725,3,SWDI colorado,exp_SWDI PWL,log_SWDI SL
937,0.18179159544397328,0.006461223039110453,3,SWDI colorado,exp_SWDI PWL,log_gw elevation indicator
938,0.6594927141286848,0.5865268671562602,3,SWDI colorado,exp_SWDI PWL,log_gw pumping intensity
939,0.3386070269653315,0.19687996131504548,3,SWDI colorado,exp_SWDI SL,exp_gw elevation indicator
940,0.5409906447372066,0.4426314971808938,3,SWDI colorado,exp_SWDI SL,exp_gw pumping intensity
941,0.38695950486918407,0.2555936844840093,3,SWDI colorado,exp_SWDI SL,log_SWDI SC
942,0.3580870381122794,0.22053426056491077,3,SWDI colorado,exp_SWDI SL,log_SWDI delta imports
943,0.33877012796363615,0.19707801252727253,3,SWDI colorado,exp_SWDI SL,log_SWDI colorado
944,0.43052611522486073,0.3084959970587595,3,SWDI colorado,exp_SWDI SL,log_SWDI MEA
945,0.372193357610065,0.2376633628122219,3,SWDI colorado,exp_SWDI SL,log_SWDI PWL
946,0.3610016235743886,0.22407340005461474,3,SWDI colorado,exp_SWDI SL,log_SWDI SL
947,0.3455336797842322,0.20529089688085345,3,SWDI colorado,exp_SWDI SL,log_gw elevation indicator
948,0.6713670254784723,0.6009456737952878,3,SWDI colorado,exp_SWDI SL,log_gw pumping intensity
949,0.5070849556407553,0.40146030327806004,3,SWDI colorado,exp_gw elevation indicator,exp_gw pumping intensity
950,0.22707098886479848,0.061443343621541135,3,SWDI colorado,exp_gw elevation indicator,log_SWDI SC
951,0.3142656427008025,0.16732256613668883,3,SWDI colorado,exp_gw elevation indicator,log_SWDI delta imports
952,0.2134514934995384,0.044905384963725314,3,SWDI colorado,exp_gw elevation indicator,log_SWDI colorado
953,0.3311782331287906,0.18785928308496003,3,SWDI colorado,exp_gw elevation indicator,log_SWDI MEA
954,0.2197341935844641,0.05253437792399218,3,SWDI colorado,exp_gw elevation indicator,log_SWDI PWL
955,0.35089253290984623,0.21179807567624187,3,SWDI colorado,exp_gw elevation indicator,log_SWDI SL
956,0.27400045641510395,0.11842912564691199,3,SWDI colorado,exp_gw elevation indicator,log_gw elevation indicator
957,0.6574886890877769,0.5840934081780149,3,SWDI colorado,exp_gw elevation indicator,log_gw pumping intensity
958,0.5774866508013319,0.4869480759730459,3,SWDI colorado,exp_gw pumping intensity,log_SWDI SC
959,0.49248070124093457,0.3837265657925635,3,SWDI colorado,exp_gw pumping intensity,log_SWDI delta imports
960,0.49300992750940964,0.38436919768999744,3,SWDI colorado,exp_gw pumping intensity,log_SWDI colorado
961,0.6043085823629923,0.5195175642979193,3,SWDI colorado,exp_gw pumping intensity,log_SWDI MEA
962,0.5119893545519465,0.4074156448130779,3,SWDI colorado,exp_gw pumping intensity,log_SWDI PWL
963,0.49181745947419475,0.38292120079009373,3,SWDI colorado,exp_gw pumping intensity,log_SWDI SL
964,0.5581120400584499,0.4634217629281179,3,SWDI colorado,exp_gw pumping intensity,log_gw elevation indicator
965,0.657132269550586,0.5836606130257116,3,SWDI colorado,exp_gw pumping intensity,log_gw pumping intensity
966,0.5682677412380759,0.47575368578909216,3,SWDI colorado,log_SWDI SC,log_SWDI delta imports
967,0.0870997809285714,-0.10852169458673466,3,SWDI colorado,log_SWDI SC,log_SWDI colorado
968,0.17521514405654615,-0.0015244679313366483,3,SWDI colorado,log_SWDI SC,log_SWDI MEA
969,0.08722406339488342,-0.10837078016335577,3,SWDI colorado,log_SWDI SC,log_SWDI PWL
970,0.5102087140403873,0.4052534384776132,3,SWDI colorado,log_SWDI SC,log_SWDI SL
971,0.15612280011296542,-0.024708028434256235,3,SWDI colorado,log_SWDI SC,log_gw elevation indicator
972,0.6903327591882935,0.6239754933000707,3,SWDI colorado,log_SWDI SC,log_gw pumping intensity
973,0.299753681180409,0.14970089857621105,3,SWDI colorado,log_SWDI delta imports,log_SWDI colorado
974,0.36435944766783035,0.2281507578823655,3,SWDI colorado,log_SWDI delta imports,log_SWDI MEA
975,0.3083973369480244,0.16019676629402968,3,SWDI colorado,log_SWDI delta imports,log_SWDI PWL
976,0.3308633385016865,0.1874769110377622,3,SWDI colorado,log_SWDI delta imports,log_SWDI SL
977,0.29925030456808943,0.14908965554696585,3,SWDI colorado,log_SWDI delta imports,log_gw elevation indicator
978,0.6578686250049006,0.5845547589345221,3,SWDI colorado,log_SWDI delta imports,log_gw pumping intensity
979,0.16791266122424453,-0.010391768513417388,3,SWDI colorado,log_SWDI colorado,log_SWDI MEA
980,0.08378380339169167,-0.11254823873866004,3,SWDI colorado,log_SWDI colorado,log_SWDI PWL
981,0.3308101931791886,0.1874123774318719,3,SWDI colorado,log_SWDI colorado,log_SWDI SL
982,0.14739705252141122,-0.035303579081143344,3,SWDI colorado,log_SWDI colorado,log_gw elevation indicator
983,0.6571099726155056,0.5836335381759712,3,SWDI colorado,log_SWDI colorado,log_gw pumping intensity
984,0.20826977359950605,0.038613296513685946,3,SWDI colorado,log_SWDI MEA,log_SWDI PWL
985,0.3777393105841651,0.24439773428077194,3,SWDI colorado,log_SWDI MEA,log_SWDI SL
986,0.3080816858973785,0.15981347573253113,3,SWDI colorado,log_SWDI MEA,log_gw elevation indicator
987,0.6829287587228825,0.6149849213063574,3,SWDI colorado,log_SWDI MEA,log_gw pumping intensity
988,0.33336530522599606,0.19051501348870958,3,SWDI colorado,log_SWDI PWL,log_SWDI SL
989,0.15225391413663236,-0.029405961405517766,3,SWDI colorado,log_SWDI PWL,log_gw elevation indicator
990,0.6571012847876878,0.5836229886707638,3,SWDI colorado,log_SWDI PWL,log_gw pumping intensity
991,0.331700371501366,0.18849330825165878,3,SWDI colorado,log_SWDI SL,log_gw elevation indicator
992,0.6640834962659248,0.5921013883229087,3,SWDI colorado,log_SWDI SL,log_gw pumping intensity
993,0.6625513353673449,0.590240907231776,3,SWDI colorado,log_gw elevation indicator,log_gw pumping intensity
994,0.4070761004123137,0.2800209790720952,3,SWDI MEA,SWDI PWL,SWDI SL
995,0.22425897338762546,0.058028753399259614,3,SWDI MEA,SWDI PWL,gw elevation indicator
996,0.5794551815505465,0.4893384347399494,3,SWDI MEA,SWDI PWL,gw pumping intensity
997,0.1990720517301553,0.02744463424376009,3,SWDI MEA,SWDI PWL,exp_SWDI SC
998,0.26271086783992026,0.10472033951990323,3,SWDI MEA,SWDI PWL,exp_SWDI delta imports
999,0.12195465612180101,-0.06619791756638449,3,SWDI MEA,SWDI PWL,exp_SWDI colorado
1000,0.12542125039361762,-0.06198848166489279,3,SWDI MEA,SWDI PWL,exp_SWDI MEA
1001,0.12473159044043813,-0.06282592589375358,3,SWDI MEA,SWDI PWL,exp_SWDI PWL
1002,0.3819345879739604,0.24949199968266622,3,SWDI MEA,SWDI PWL,exp_SWDI SL
1003,0.24710013951956888,0.08576445513090514,3,SWDI MEA,SWDI PWL,exp_gw elevation indicator
1004,0.5239008341173325,0.42187958428533234,3,SWDI MEA,SWDI PWL,exp_gw pumping intensity
1005,0.12126728418478694,-0.06703258348990149,3,SWDI MEA,SWDI PWL,log_SWDI SC
1006,0.3202074712278524,0.17453764363382085,3,SWDI MEA,SWDI PWL,log_SWDI delta imports
1007,0.11476157946191912,-0.07493236779624102,3,SWDI MEA,SWDI PWL,log_SWDI colorado
1008,0.14800983384923538,-0.034559487468785566,3,SWDI MEA,SWDI PWL,log_SWDI MEA
1009,0.24695728838239983,0.08559099303577133,3,SWDI MEA,SWDI PWL,log_SWDI PWL
1010,0.3396515854438149,0.19814835375320383,3,SWDI MEA,SWDI PWL,log_SWDI SL
1011,0.19174187405495935,0.018543704209593614,3,SWDI MEA,SWDI PWL,log_gw elevation indicator
1012,0.6562879784489923,0.5826354024023479,3,SWDI MEA,SWDI PWL,log_gw pumping intensity
1013,0.4037557137863197,0.2759890810262454,3,SWDI MEA,SWDI SL,gw elevation indicator
1014,0.6155366984116426,0.5331517052141375,3,SWDI MEA,SWDI SL,gw pumping intensity
1015,0.40784273590891373,0.280951893603681,3,SWDI MEA,SWDI SL,exp_SWDI SC
1016,0.41885992810455897,0.29432991269839304,3,SWDI MEA,SWDI SL,exp_SWDI delta imports
1017,0.4119395937875038,0.28592664959911174,3,SWDI MEA,SWDI SL,exp_SWDI colorado
1018,0.4149118573311684,0.289535826759276,3,SWDI MEA,SWDI SL,exp_SWDI MEA
1019,0.4063345023832353,0.2791204671796429,3,SWDI MEA,SWDI SL,exp_SWDI PWL
1020,0.40335529137258497,0.2755028538095675,3,SWDI MEA,SWDI SL,exp_SWDI SL
1021,0.4052478968927177,0.27780101765544296,3,SWDI MEA,SWDI SL,exp_gw elevation indicator
1022,0.5290492399377643,0.42813121992442815,3,SWDI MEA,SWDI SL,exp_gw pumping intensity
1023,0.4903689287150518,0.3811622705825629,3,SWDI MEA,SWDI SL,log_SWDI SC
1024,0.40335504525616594,0.27550255495391585,3,SWDI MEA,SWDI SL,log_SWDI delta imports
1025,0.41056503948540923,0.28425754794656843,3,SWDI MEA,SWDI SL,log_SWDI colorado
1026,0.4534548959476665,0.33633808793645226,3,SWDI MEA,SWDI SL,log_SWDI MEA
1027,0.41446560589658255,0.2889939500172789,3,SWDI MEA,SWDI SL,log_SWDI PWL
1028,0.4098574278120827,0.2833983052003861,3,SWDI MEA,SWDI SL,log_SWDI SL
1029,0.40371881339886106,0.27594427341290273,3,SWDI MEA,SWDI SL,log_gw elevation indicator
1030,0.6634296429672436,0.5913074236030815,3,SWDI MEA,SWDI SL,log_gw pumping intensity
1031,0.6008668028378453,0.5153382605888122,3,SWDI MEA,gw elevation indicator,gw pumping intensity
1032,0.22563838559716454,0.059703753939414184,3,SWDI MEA,gw elevation indicator,exp_SWDI SC
1033,0.2677387071600078,0.1108255729800095,3,SWDI MEA,gw elevation indicator,exp_SWDI delta imports
1034,0.22477098715026023,0.058650484396744584,3,SWDI MEA,gw elevation indicator,exp_SWDI colorado
1035,0.31864720576896466,0.1726430355766,3,SWDI MEA,gw elevation indicator,exp_SWDI MEA
1036,0.22389300767106368,0.05758436645772025,3,SWDI MEA,gw elevation indicator,exp_SWDI PWL
1037,0.3820431401860047,0.24962381308300574,3,SWDI MEA,gw elevation indicator,exp_SWDI SL
1038,0.2709125500216878,0.11467952502633527,3,SWDI MEA,gw elevation indicator,exp_gw elevation indicator
1039,0.5463872412805884,0.44918450726928594,3,SWDI MEA,gw elevation indicator,exp_gw pumping intensity
1040,0.23333329583912987,0.06904757351894353,3,SWDI MEA,gw elevation indicator,log_SWDI SC
1041,0.3252142371013429,0.18061728790877363,3,SWDI MEA,gw elevation indicator,log_SWDI delta imports
1042,0.2254213443475277,0.05944020385056947,3,SWDI MEA,gw elevation indicator,log_SWDI colorado
1043,0.3588929979233051,0.22151292604972772,3,SWDI MEA,gw elevation indicator,log_SWDI MEA
